,Train,Origine,Destination,Heure départ,Heure arrivée,Nombre de voyageurs,Anticipation Achat,Prix des billets,Agent SNCF
5159,5219,10002,10000,700,830,4,64,0.0,True
5160,5219,10002,10000,700,830,8,47,0.0,True
5161,5219,10002,10000,700,830,8,47,0.0,True
5162,5219,10002,10000,700,830,1,95,1.82,False
5163,5219,10002,10000,700,830,1,95,1.82,False
5164,5219,10002,10000,700,830,4,66,49.504000000000005,False
5165,5219,10002,10000,700,830,4,66,49.504000000000005,False
5166,5219,10002,10000,700,830,5,37,114.66,False
5167,5219,10002,10000,700,830,5,37,114.66,False
5168,5219,10002,10000,700,830,5,77,0.0,True
5169,5219,10002,10000,700,830,5,77,0.0,True
5170,5219,10002,10000,700,830,7,97,7.644,False
5171,5219,10002,10000,700,830,7,97,7.644,False
5172,5219,10002,10000,700,830,7,12,0.0,True
5173,5219,10002,10000,700,830,7,12,0.0,True
5174,5219,10002,10000,700,830,6,54,100.464,False
5175,5219,10002,10000,700,830,6,54,100.464,False
5176,5219,10002,10000,700,830,6,13,190.008,False
5177,5219,10002,10000,700,830,6,13,190.008,False
5178,5219,10002,10000,700,830,6,71,0.0,True
5179,5219,10002,10000,700,830,6,71,0.0,True
5180,5219,10002,10000,700,830,4,53,68.432,False
5181,5219,10002,10000,700,830,4,53,68.432,False
5182,5219,10002,10000,700,830,1,56,16.016,False
5183,5219,10002,10000,700,830,1,56,16.016,False
5184,5219,10002,10000,700,830,1,98,0.0,True
5185,5219,10002,10000,700,830,1,98,0.0,True
5186,5219,10002,10000,700,830,8,47,154.336,False
5187,5219,10002,10000,700,830,8,47,154.336,False
5188,5219,10002,10000,700,830,10,3,353.08,False
5189,5219,10002,10000,700,830,10,3,353.08,False
5190,5219,10002,10000,700,830,4,92,11.648,False
5191,5219,10002,10000,700,830,4,92,11.648,False
5192,5219,10002,10000,700,830,1,59,0.0,True
5193,5219,10002,10000,700,830,1,59,0.0,True
5194,5219,10002,10000,700,830,10,93,25.48,False
5195,5219,10002,10000,700,830,10,93,25.48,False
5196,5219,10002,10000,700,830,5,1,180.18,False
5197,5219,10002,10000,700,830,5,1,180.18,False
5198,5219,10002,10000,700,830,2,2,0.0,True
5199,5219,10002,10000,700,830,2,2,0.0,True
5200,5219,10002,10000,700,830,10,18,0.0,True
5201,5219,10002,10000,700,830,10,18,0.0,True
5202,3048,10002,10000,1919,2049,8,76,69.888,False
5203,3048,10002,10000,1919,2049,8,76,69.888,False
5204,4889,10002,10000,959,1129,3,50,54.6,False
5205,4889,10002,10000,959,1129,3,50,54.6,False
5206,4889,10002,10000,959,1129,10,90,36.4,False
5207,4889,10002,10000,959,1129,10,90,36.4,False
5208,4889,10002,10000,959,1129,4,38,90.272,False
5209,4889,10002,10000,959,1129,4,38,90.272,False
5210,4889,10002,10000,959,1129,1,77,8.372,False
5211,4889,10002,10000,959,1129,1,77,8.372,False
5212,4889,10002,10000,959,1129,3,91,9.828,False
5213,4889,10002,10000,959,1129,3,91,9.828,False
5214,4889,10002,10000,959,1129,10,50,182.0,False
5215,4889,10002,10000,959,1129,10,50,182.0,False
5216,4889,10002,10000,959,1129,2,60,29.12,False
5217,4889,10002,10000,959,1129,2,60,29.12,False
5218,4889,10002,10000,959,1129,3,83,0.0,True
5219,4889,10002,10000,959,1129,3,83,0.0,True
5220,4889,10002,10000,959,1129,10,93,25.48,False
5221,4889,10002,10000,959,1129,10,93,25.48,False
5222,4889,10002,10000,959,1129,5,60,72.8,False
5223,4889,10002,10000,959,1129,5,60,72.8,False
5224,4889,10002,10000,959,1129,9,82,58.968,False
5225,4889,10002,10000,959,1129,9,82,58.968,False
5226,4889,10002,10000,959,1129,1,63,13.468,False
5227,4889,10002,10000,959,1129,1,63,13.468,False
5228,4889,10002,10000,959,1129,8,18,238.784,False
5229,4889,10002,10000,959,1129,8,18,238.784,False
5230,4889,10002,10000,959,1129,8,51,142.68800000000002,False
5231,4889,10002,10000,959,1129,8,51,142.68800000000002,False
5232,4889,10002,10000,959,1129,1,40,21.84,False
5233,4889,10002,10000,959,1129,1,40,21.84,False
5234,4889,10002,10000,959,1129,4,11,129.584,False
5235,4889,10002,10000,959,1129,4,11,129.584,False
5236,4889,10002,10000,959,1129,8,22,227.136,False
5237,4889,10002,10000,959,1129,8,22,227.136,False
5238,4889,10002,10000,959,1129,9,41,193.284,False
5239,4889,10002,10000,959,1129,9,41,193.284,False
5240,4889,10002,10000,959,1129,6,40,0.0,True
5241,4889,10002,10000,959,1129,6,40,0.0,True
5242,4889,10002,10000,959,1129,9,96,13.104,False
5243,4889,10002,10000,959,1129,9,96,13.104,False
5244,4889,10002,10000,959,1129,10,75,0.0,True
5245,4889,10002,10000,959,1129,10,75,0.0,True
5246,4889,10002,10000,959,1129,3,6,102.648,False
5247,4889,10002,10000,959,1129,3,6,102.648,False
5248,4889,10002,10000,959,1129,9,32,222.76800000000003,False
5249,4889,10002,10000,959,1129,9,32,222.76800000000003,False
5250,4889,10002,10000,959,1129,7,8,234.416,False
5251,4889,10002,10000,959,1129,7,8,234.416,False
5252,4889,10002,10000,959,1129,10,15,309.40000000000003,False
5253,4889,10002,10000,959,1129,10,15,309.40000000000003,False
5254,4889,10002,10000,959,1129,6,15,0.0,True
5255,4889,10002,10000,959,1129,6,15,0.0,True
5256,4889,10002,10000,959,1129,4,28,104.832,False
5257,4889,10002,10000,959,1129,4,28,104.832,False
5258,4889,10002,10000,959,1129,2,52,34.944,False
5259,4889,10002,10000,959,1129,2,52,34.944,False
5260,4889,10002,10000,959,1129,4,42,84.44800000000001,False
5261,4889,10002,10000,959,1129,4,42,84.44800000000001,False
5262,4889,10002,10000,959,1129,4,63,53.872,False
5263,4889,10002,10000,959,1129,4,63,53.872,False
5264,4889,10002,10000,959,1129,5,83,30.940000000000005,False
5265,4889,10002,10000,959,1129,5,83,30.940000000000005,False
5266,4889,10002,10000,959,1129,1,69,0.0,True
5267,4889,10002,10000,959,1129,1,69,0.0,True
5268,4889,10002,10000,959,1129,5,61,70.98,False
5269,4889,10002,10000,959,1129,5,61,70.98,False
5270,4889,10002,10000,959,1129,7,94,15.288,False
5271,4889,10002,10000,959,1129,7,94,15.288,False
5272,4889,10002,10000,959,1129,2,64,26.208,False
5273,4889,10002,10000,959,1129,2,64,26.208,False
5274,4889,10002,10000,959,1129,8,17,241.696,False
5275,4889,10002,10000,959,1129,8,17,241.696,False
5276,6847,10002,10000,1043,1213,1,23,28.028,False
5277,6847,10002,10000,1043,1213,1,23,28.028,False
5278,6847,10002,10000,1043,1213,1,67,12.012,False
5279,6847,10002,10000,1043,1213,1,67,12.012,False
5280,6847,10002,10000,1043,1213,7,29,0.0,True
5281,6847,10002,10000,1043,1213,7,29,0.0,True
5282,6847,10002,10000,1043,1213,1,42,21.112,False
5283,6847,10002,10000,1043,1213,1,42,21.112,False
5284,6847,10002,10000,1043,1213,10,78,80.07999999999998,False
5285,6847,10002,10000,1043,1213,10,78,80.07999999999998,False
5286,6847,10002,10000,1043,1213,1,73,9.828,False
5287,6847,10002,10000,1043,1213,1,73,9.828,False
5288,6847,10002,10000,1043,1213,4,23,0.0,True
5289,6847,10002,10000,1043,1213,4,23,0.0,True
5290,6847,10002,10000,1043,1213,3,46,0.0,True
5291,6847,10002,10000,1043,1213,3,46,0.0,True
5292,6847,10002,10000,1043,1213,4,30,101.92,False
5293,6847,10002,10000,1043,1213,4,30,101.92,False
5294,6847,10002,10000,1043,1213,5,2,178.36,False
5295,6847,10002,10000,1043,1213,5,2,178.36,False
5296,6847,10002,10000,1043,1213,4,14,125.216,False
5297,6847,10002,10000,1043,1213,4,14,125.216,False
5298,6847,10002,10000,1043,1213,8,46,157.248,False
5299,6847,10002,10000,1043,1213,8,46,157.248,False
5300,6847,10002,10000,1043,1213,1,50,18.2,False
5301,6847,10002,10000,1043,1213,1,50,18.2,False
5302,6847,10002,10000,1043,1213,3,59,44.772000000000006,False
5303,6847,10002,10000,1043,1213,3,59,44.772000000000006,False
5304,6847,10002,10000,1043,1213,2,35,47.32,False
5305,6847,10002,10000,1043,1213,2,35,47.32,False
5306,6847,10002,10000,1043,1213,1,32,0.0,True
5307,6847,10002,10000,1043,1213,1,32,0.0,True
5308,6847,10002,10000,1043,1213,5,64,65.52,False
5309,6847,10002,10000,1043,1213,5,64,65.52,False
5310,6847,10002,10000,1043,1213,3,30,0.0,True
5311,6847,10002,10000,1043,1213,3,30,0.0,True
5312,6847,10002,10000,1043,1213,8,61,113.568,False
5313,6847,10002,10000,1043,1213,8,61,113.568,False
5314,6847,10002,10000,1043,1213,8,6,273.728,False
5315,6847,10002,10000,1043,1213,8,6,273.728,False
5316,6847,10002,10000,1043,1213,1,83,6.188000000000001,False
5317,6847,10002,10000,1043,1213,1,83,6.188000000000001,False
5318,6847,10002,10000,1043,1213,4,100,0.0,False
5319,6847,10002,10000,1043,1213,4,100,0.0,False
5320,6847,10002,10000,1043,1213,4,9,132.496,False
5321,6847,10002,10000,1043,1213,4,9,132.496,False
5322,6847,10002,10000,1043,1213,4,94,8.736,False
5323,6847,10002,10000,1043,1213,4,94,8.736,False
5324,6847,10002,10000,1043,1213,7,21,0.0,True
5325,6847,10002,10000,1043,1213,7,21,0.0,True
5326,6847,10002,10000,1043,1213,10,56,0.0,True
5327,6847,10002,10000,1043,1213,10,56,0.0,True
5328,6847,10002,10000,1043,1213,5,99,1.82,False
5329,6847,10002,10000,1043,1213,5,99,1.82,False
5330,6847,10002,10000,1043,1213,1,72,0.0,True
5331,6847,10002,10000,1043,1213,1,72,0.0,True
5332,6847,10002,10000,1043,1213,3,49,55.692,False
5333,6847,10002,10000,1043,1213,3,49,55.692,False
5334,6847,10002,10000,1043,1213,10,23,280.28000000000003,False
5335,6847,10002,10000,1043,1213,10,23,280.28000000000003,False
5336,6847,10002,10000,1043,1213,7,45,140.14,False
5337,6847,10002,10000,1043,1213,7,45,140.14,False
5338,6847,10002,10000,1043,1213,4,67,0.0,True
5339,6847,10002,10000,1043,1213,4,67,0.0,True
5340,6847,10002,10000,1043,1213,1,6,34.216,False
5341,6847,10002,10000,1043,1213,1,6,34.216,False
5342,6847,10002,10000,1043,1213,7,60,101.92,False
5343,6847,10002,10000,1043,1213,7,60,101.92,False
5344,6060,10002,10000,1458,1628,4,1,144.144,False
5345,6060,10002,10000,1458,1628,4,1,144.144,False
5346,6060,10002,10000,1458,1628,5,47,0.0,True
5347,6060,10002,10000,1458,1628,5,47,0.0,True
5348,6060,10002,10000,1458,1628,3,39,66.612,False
5349,6060,10002,10000,1458,1628,3,39,66.612,False
5350,6060,10002,10000,1458,1628,7,47,135.044,False
5351,6060,10002,10000,1458,1628,7,47,135.044,False
5352,6060,10002,10000,1458,1628,5,46,98.28,False
5353,6060,10002,10000,1458,1628,5,46,98.28,False
5354,6060,10002,10000,1458,1628,8,47,0.0,True
5355,6060,10002,10000,1458,1628,8,47,0.0,True
5356,6060,10002,10000,1458,1628,8,71,0.0,True
5357,6060,10002,10000,1458,1628,8,71,0.0,True
5358,6060,10002,10000,1458,1628,6,58,91.728,False
5359,6060,10002,10000,1458,1628,6,58,91.728,False
5360,6060,10002,10000,1458,1628,7,10,0.0,True
5361,6060,10002,10000,1458,1628,7,10,0.0,True
5362,6060,10002,10000,1458,1628,1,66,12.376,False
5363,6060,10002,10000,1458,1628,1,66,12.376,False
5364,6060,10002,10000,1458,1628,2,7,67.70400000000001,False
5365,6060,10002,10000,1458,1628,2,7,67.70400000000001,False
5366,6060,10002,10000,1458,1628,10,19,294.84000000000003,False
5367,6060,10002,10000,1458,1628,10,19,294.84000000000003,False
5368,6060,10002,10000,1458,1628,6,62,82.99199999999999,False
5369,6060,10002,10000,1458,1628,6,62,82.99199999999999,False
5370,6060,10002,10000,1458,1628,10,100,0.0,False
5371,6060,10002,10000,1458,1628,10,100,0.0,False
5372,6060,10002,10000,1458,1628,5,80,0.0,True
5373,6060,10002,10000,1458,1628,5,80,0.0,True
5374,6060,10002,10000,1458,1628,3,37,68.796,False
5375,6060,10002,10000,1458,1628,3,37,68.796,False
5376,6060,10002,10000,1458,1628,7,40,0.0,True
5377,6060,10002,10000,1458,1628,7,40,0.0,True
5378,6060,10002,10000,1458,1628,2,99,0.0,True
5379,6060,10002,10000,1458,1628,2,99,0.0,True
5380,6060,10002,10000,1458,1628,10,87,47.32,False
5381,6060,10002,10000,1458,1628,10,87,47.32,False
5382,6060,10002,10000,1458,1628,6,55,0.0,True
5383,6060,10002,10000,1458,1628,6,55,0.0,True
5384,6060,10002,10000,1458,1628,1,40,0.0,True
5385,6060,10002,10000,1458,1628,1,40,0.0,True
5386,6060,10002,10000,1458,1628,7,78,56.056,False
5387,6060,10002,10000,1458,1628,7,78,56.056,False
5388,6060,10002,10000,1458,1628,5,37,114.66,False
5389,6060,10002,10000,1458,1628,5,37,114.66,False
5390,6060,10002,10000,1458,1628,2,92,5.824,False
5391,6060,10002,10000,1458,1628,2,92,5.824,False
5392,6060,10002,10000,1458,1628,3,55,0.0,True
5393,6060,10002,10000,1458,1628,3,55,0.0,True
5394,6060,10002,10000,1458,1628,2,84,11.648,False
5395,6060,10002,10000,1458,1628,2,84,11.648,False
5396,6060,10002,10000,1458,1628,4,73,39.312,False
5397,6060,10002,10000,1458,1628,4,73,39.312,False
5398,6060,10002,10000,1458,1628,9,16,0.0,True
5399,6060,10002,10000,1458,1628,9,16,0.0,True
5400,6060,10002,10000,1458,1628,7,84,40.768,False
5401,6060,10002,10000,1458,1628,7,84,40.768,False
5402,6060,10002,10000,1458,1628,7,14,219.128,False
5403,6060,10002,10000,1458,1628,7,14,219.128,False
5404,6060,10002,10000,1458,1628,6,10,196.56000000000003,False
5405,6060,10002,10000,1458,1628,6,10,196.56000000000003,False
5406,6060,10002,10000,1458,1628,3,88,13.104,False
5407,6060,10002,10000,1458,1628,3,88,13.104,False
5408,6060,10002,10000,1458,1628,5,51,89.18,False
5409,6060,10002,10000,1458,1628,5,51,89.18,False
5410,6060,10002,10000,1458,1628,9,41,193.284,False
5411,6060,10002,10000,1458,1628,9,41,193.284,False
5412,6060,10002,10000,1458,1628,6,3,0.0,True
5413,6060,10002,10000,1458,1628,6,3,0.0,True
5414,6060,10002,10000,1458,1628,4,21,115.024,False
5415,6060,10002,10000,1458,1628,4,21,115.024,False
5416,6060,10002,10000,1458,1628,4,22,0.0,True
5417,6060,10002,10000,1458,1628,4,22,0.0,True
5418,6060,10002,10000,1458,1628,2,37,45.864,False
5419,6060,10002,10000,1458,1628,2,37,45.864,False
5420,6060,10002,10000,1458,1628,9,65,0.0,True
5421,6060,10002,10000,1458,1628,9,65,0.0,True
5422,6060,10002,10000,1458,1628,6,12,0.0,True
5423,6060,10002,10000,1458,1628,6,12,0.0,True
5424,6060,10002,10000,1458,1628,5,1,180.18,False
5425,6060,10002,10000,1458,1628,5,1,180.18,False
5426,6060,10002,10000,1458,1628,9,83,55.69200000000001,False
5427,6060,10002,10000,1458,1628,9,83,55.69200000000001,False
5428,6060,10002,10000,1458,1628,2,16,61.152,False
5429,6060,10002,10000,1458,1628,2,16,61.152,False
5430,6060,10002,10000,1458,1628,3,69,33.852000000000004,False
5431,6060,10002,10000,1458,1628,3,69,33.852000000000004,False
5432,6060,10002,10000,1458,1628,2,86,10.192,False
5433,6060,10002,10000,1458,1628,2,86,10.192,False
5434,6060,10002,10000,1458,1628,5,1,180.18,False
5435,6060,10002,10000,1458,1628,5,1,180.18,False
5436,6060,10002,10000,1458,1628,8,80,0.0,True
5437,6060,10002,10000,1458,1628,8,80,0.0,True
5438,6060,10002,10000,1458,1628,9,88,0.0,True
5439,6060,10002,10000,1458,1628,9,88,0.0,True
5440,7484,10002,10000,921,1051,3,67,36.036,False
5441,7484,10002,10000,921,1051,3,67,36.036,False
5442,7484,10002,10000,921,1051,8,100,0.0,False
5443,7484,10002,10000,921,1051,8,100,0.0,False
5444,7484,10002,10000,921,1051,4,40,87.36,False
5445,7484,10002,10000,921,1051,4,40,87.36,False
5446,7484,10002,10000,921,1051,5,6,171.08,False
5447,7484,10002,10000,921,1051,5,6,171.08,False
5448,7484,10002,10000,921,1051,4,86,0.0,True
5449,7484,10002,10000,921,1051,4,86,0.0,True
5450,7484,10002,10000,921,1051,6,50,109.2,False
5451,7484,10002,10000,921,1051,6,50,109.2,False
5452,7484,10002,10000,921,1051,2,62,27.664,False
5453,7484,10002,10000,921,1051,2,62,27.664,False
5454,7484,10002,10000,921,1051,5,37,114.66,False
5455,7484,10002,10000,921,1051,5,37,114.66,False
5456,7484,10002,10000,921,1051,8,100,0.0,False
5457,7484,10002,10000,921,1051,8,100,0.0,False
5458,7484,10002,10000,921,1051,8,40,0.0,True
5459,7484,10002,10000,921,1051,8,40,0.0,True
5460,7484,10002,10000,921,1051,3,15,92.82000000000002,False
5461,7484,10002,10000,921,1051,3,15,92.82000000000002,False
5462,7484,10002,10000,921,1051,7,70,76.44,False
5463,7484,10002,10000,921,1051,7,70,76.44,False
5464,7484,10002,10000,921,1051,4,31,100.464,False
5465,7484,10002,10000,921,1051,4,31,100.464,False
5466,7484,10002,10000,921,1051,5,2,178.36,False
5467,7484,10002,10000,921,1051,5,2,178.36,False
5468,7484,10002,10000,921,1051,6,3,211.848,False
5469,7484,10002,10000,921,1051,6,3,211.848,False
5470,7484,10002,10000,921,1051,10,24,276.64,False
5471,7484,10002,10000,921,1051,10,24,276.64,False
5472,7484,10002,10000,921,1051,9,81,62.24399999999999,False
5473,7484,10002,10000,921,1051,9,81,62.24399999999999,False
5474,7484,10002,10000,921,1051,1,5,34.58,False
5475,7484,10002,10000,921,1051,1,5,34.58,False
5476,7484,10002,10000,921,1051,1,59,14.924,False
5477,7484,10002,10000,921,1051,1,59,14.924,False
5478,7484,10002,10000,921,1051,8,79,61.152,False
5479,7484,10002,10000,921,1051,8,79,61.152,False
5480,7484,10002,10000,921,1051,9,56,144.14399999999998,False
5481,7484,10002,10000,921,1051,9,56,144.14399999999998,False
5482,7484,10002,10000,921,1051,2,21,0.0,True
5483,7484,10002,10000,921,1051,2,21,0.0,True
5484,7484,10002,10000,921,1051,3,72,30.576,False
5485,7484,10002,10000,921,1051,3,72,30.576,False
5486,7484,10002,10000,921,1051,9,77,75.348,False
5487,7484,10002,10000,921,1051,9,77,75.348,False
5488,7484,10002,10000,921,1051,1,15,30.940000000000005,False
5489,7484,10002,10000,921,1051,1,15,30.940000000000005,False
5490,7484,10002,10000,921,1051,4,67,48.048,False
5491,7484,10002,10000,921,1051,4,67,48.048,False
5492,7484,10002,10000,921,1051,1,93,2.548,False
5493,7484,10002,10000,921,1051,1,93,2.548,False
5494,7484,10002,10000,921,1051,6,10,196.56000000000003,False
5495,7484,10002,10000,921,1051,6,10,196.56000000000003,False
5496,7484,10002,10000,921,1051,7,5,242.06,False
5497,7484,10002,10000,921,1051,7,5,242.06,False
5498,7484,10002,10000,921,1051,6,43,0.0,True
5499,7484,10002,10000,921,1051,6,43,0.0,True
5500,7484,10002,10000,921,1051,8,78,64.064,False
5501,7484,10002,10000,921,1051,8,78,64.064,False
5502,7484,10002,10000,921,1051,6,97,6.5520000000000005,False
5503,7484,10002,10000,921,1051,6,97,6.5520000000000005,False
5504,7484,10002,10000,921,1051,1,76,8.736,False
5505,7484,10002,10000,921,1051,1,76,8.736,False
5506,7484,10002,10000,921,1051,2,89,0.0,True
5507,7484,10002,10000,921,1051,2,89,0.0,True
5508,7484,10002,10000,921,1051,3,80,21.84,False
5509,7484,10002,10000,921,1051,3,80,21.84,False
5510,7484,10002,10000,921,1051,1,13,31.668,False
5511,7484,10002,10000,921,1051,1,13,31.668,False
5512,7484,10002,10000,921,1051,6,30,152.88,False
5513,7484,10002,10000,921,1051,6,30,152.88,False
5514,7484,10002,10000,921,1051,9,73,88.452,False
5515,7484,10002,10000,921,1051,9,73,88.452,False
5516,7484,10002,10000,921,1051,7,17,211.484,False
5517,7484,10002,10000,921,1051,7,17,211.484,False
5518,7484,10002,10000,921,1051,1,92,2.912,False
5519,7484,10002,10000,921,1051,1,92,2.912,False
5520,7484,10002,10000,921,1051,10,20,0.0,True
5521,7484,10002,10000,921,1051,10,20,0.0,True
5522,7484,10002,10000,921,1051,9,55,147.42000000000002,False
5523,7484,10002,10000,921,1051,9,55,147.42000000000002,False
5524,7484,10002,10000,921,1051,6,53,102.648,False
5525,7484,10002,10000,921,1051,6,53,102.648,False
5526,7484,10002,10000,921,1051,1,30,25.48,False
5527,7484,10002,10000,921,1051,1,30,25.48,False
5528,7484,10002,10000,921,1051,7,62,96.824,False
5529,7484,10002,10000,921,1051,7,62,96.824,False
5530,7484,10002,10000,921,1051,9,99,3.276,False
5531,7484,10002,10000,921,1051,9,99,3.276,False
5532,5331,10000,10001,1750,1920,10,98,0.0,True
5533,5331,10000,10001,1750,1920,10,98,0.0,True
5534,5331,10000,10001,1750,1920,10,89,57.09,False
5535,5331,10000,10001,1750,1920,10,89,57.09,False
5536,5331,10000,10001,1750,1920,5,10,0.0,True
5537,5331,10000,10001,1750,1920,5,10,0.0,True
5538,5331,10000,10001,1750,1920,9,20,0.0,True
5539,5331,10000,10001,1750,1920,9,20,0.0,True
5540,5331,10000,10001,1750,1920,4,55,0.0,True
5541,5331,10000,10001,1750,1920,4,55,0.0,True
5542,5331,10000,10001,1750,1920,6,6,292.716,False
5543,5331,10000,10001,1750,1920,6,6,292.716,False
5544,5331,10000,10001,1750,1920,8,10,0.0,True
5545,5331,10000,10001,1750,1920,8,10,0.0,True
5546,5331,10000,10001,1750,1920,2,77,23.874,False
5547,5331,10000,10001,1750,1920,2,77,23.874,False
5548,5331,10000,10001,1750,1920,5,96,0.0,True
5549,5331,10000,10001,1750,1920,5,96,0.0,True
5550,5331,10000,10001,1750,1920,1,11,46.191,False
5551,5331,10000,10001,1750,1920,1,11,46.191,False
5552,5331,10000,10001,1750,1920,7,83,61.761,False
5553,5331,10000,10001,1750,1920,7,83,61.761,False
5554,5331,10000,10001,1750,1920,6,27,227.322,False
5555,5331,10000,10001,1750,1920,6,27,227.322,False
5556,5331,10000,10001,1750,1920,1,83,8.823,False
5557,5331,10000,10001,1750,1920,1,83,8.823,False
5558,5331,10000,10001,1750,1920,3,35,0.0,True
5559,5331,10000,10001,1750,1920,3,35,0.0,True
5560,5331,10000,10001,1750,1920,6,50,0.0,True
5561,5331,10000,10001,1750,1920,6,50,0.0,True
5562,5331,10000,10001,1750,1920,10,32,352.92,False
5563,5331,10000,10001,1750,1920,10,32,352.92,False
5564,5331,10000,10001,1750,1920,7,43,207.08100000000005,False
5565,5331,10000,10001,1750,1920,7,43,207.08100000000005,False
5566,5331,10000,10001,1750,1920,6,83,52.938,False
5567,5331,10000,10001,1750,1920,6,83,52.938,False
5568,5331,10000,10001,1750,1920,9,39,284.93100000000004,False
5569,5331,10000,10001,1750,1920,9,39,284.93100000000004,False
5570,5331,10000,10001,1750,1920,10,34,342.5400000000001,False
5571,5331,10000,10001,1750,1920,10,34,342.5400000000001,False
5572,6340,10000,10001,712,842,7,64,130.788,False
5573,6340,10000,10001,712,842,7,64,130.788,False
5574,6340,10000,10001,712,842,1,70,15.570000000000002,False
5575,6340,10000,10001,712,842,1,70,15.570000000000002,False
5576,6340,10000,10001,712,842,4,36,132.864,False
5577,6340,10000,10001,712,842,4,36,132.864,False
5578,6340,10000,10001,712,842,7,40,217.98,False
5579,6340,10000,10001,712,842,7,40,217.98,False
5580,6340,10000,10001,712,842,10,57,223.17,False
5581,6340,10000,10001,712,842,10,57,223.17,False
5582,6340,10000,10001,712,842,4,8,190.992,False
5583,6340,10000,10001,712,842,4,8,190.992,False
5584,6340,10000,10001,712,842,6,22,242.89200000000005,False
5585,6340,10000,10001,712,842,6,22,242.89200000000005,False
5586,6340,10000,10001,712,842,2,63,38.406,False
5587,6340,10000,10001,712,842,2,63,38.406,False
5588,6340,10000,10001,712,842,10,13,0.0,True
5589,6340,10000,10001,712,842,10,13,0.0,True
5590,6340,10000,10001,712,842,4,76,49.824,False
5591,6340,10000,10001,712,842,4,76,49.824,False
5592,6340,10000,10001,712,842,1,5,49.305,False
5593,6340,10000,10001,712,842,1,5,49.305,False
5594,6340,10000,10001,712,842,5,26,192.03,False
5595,6340,10000,10001,712,842,5,26,192.03,False
5596,6340,10000,10001,712,842,5,85,38.925,False
5597,6340,10000,10001,712,842,5,85,38.925,False
5598,6340,10000,10001,712,842,5,2,254.3100000000001,False
5599,6340,10000,10001,712,842,5,2,254.3100000000001,False
5600,6340,10000,10001,712,842,8,19,336.312,False
5601,6340,10000,10001,712,842,8,19,336.312,False
5602,6340,10000,10001,712,842,8,32,282.336,False
5603,6340,10000,10001,712,842,8,32,282.336,False
5604,6340,10000,10001,712,842,5,48,134.94,False
5605,6340,10000,10001,712,842,5,48,134.94,False
5606,6340,10000,10001,712,842,9,28,336.312,False
5607,6340,10000,10001,712,842,9,28,336.312,False
5608,6340,10000,10001,712,842,2,63,38.406,False
5609,6340,10000,10001,712,842,2,63,38.406,False
5610,6340,10000,10001,712,842,1,64,18.684,False
5611,6340,10000,10001,712,842,1,64,18.684,False
5612,6340,10000,10001,712,842,5,52,0.0,True
5613,6340,10000,10001,712,842,5,52,0.0,True
5614,6340,10000,10001,712,842,5,64,93.42,False
5615,6340,10000,10001,712,842,5,64,93.42,False
5616,6340,10000,10001,712,842,9,47,247.563,False
5617,6340,10000,10001,712,842,9,47,247.563,False
5618,6340,10000,10001,712,842,8,70,124.56000000000002,False
5619,6340,10000,10001,712,842,8,70,124.56000000000002,False
5620,6340,10000,10001,712,842,8,81,0.0,True
5621,6340,10000,10001,712,842,8,81,0.0,True
5622,6340,10000,10001,712,842,5,91,23.355,False
5623,6340,10000,10001,712,842,5,91,23.355,False
5624,6340,10000,10001,712,842,10,67,171.27000000000004,False
5625,6340,10000,10001,712,842,10,67,171.27000000000004,False
5626,6340,10000,10001,712,842,1,15,0.0,True
5627,6340,10000,10001,712,842,1,15,0.0,True
5628,6340,10000,10001,712,842,8,72,0.0,True
5629,6340,10000,10001,712,842,8,72,0.0,True
5630,6340,10000,10001,712,842,6,25,233.55,False
5631,6340,10000,10001,712,842,6,25,233.55,False
5632,6340,10000,10001,712,842,7,10,326.97,False
5633,6340,10000,10001,712,842,7,10,326.97,False
5634,6340,10000,10001,712,842,5,93,0.0,True
5635,6340,10000,10001,712,842,5,93,0.0,True
5636,6340,10000,10001,712,842,1,36,33.216,False
5637,6340,10000,10001,712,842,1,36,33.216,False
5638,6340,10000,10001,712,842,5,90,25.950000000000003,False
5639,6340,10000,10001,712,842,5,90,25.950000000000003,False
5640,6340,10000,10001,712,842,6,37,196.182,False
5641,6340,10000,10001,712,842,6,37,196.182,False
5642,6340,10000,10001,712,842,1,3,50.343,False
5643,6340,10000,10001,712,842,1,3,50.343,False
5644,6340,10000,10001,712,842,4,52,99.648,False
5645,6340,10000,10001,712,842,4,52,99.648,False
5646,6340,10000,10001,712,842,9,95,23.355,False
5647,6340,10000,10001,712,842,9,95,23.355,False
5648,6340,10000,10001,712,842,3,35,101.205,False
5649,6340,10000,10001,712,842,3,35,101.205,False
5650,6340,10000,10001,712,842,9,90,0.0,True
5651,6340,10000,10001,712,842,9,90,0.0,True
5652,6340,10000,10001,712,842,2,83,0.0,True
5653,6340,10000,10001,712,842,2,83,0.0,True
5654,6340,10000,10001,712,842,8,90,41.52,False
5655,6340,10000,10001,712,842,8,90,41.52,False
5656,6340,10000,10001,712,842,2,78,22.836,False
5657,6340,10000,10001,712,842,2,78,22.836,False
5658,6340,10000,10001,712,842,7,40,0.0,True
5659,6340,10000,10001,712,842,7,40,0.0,True
5660,6340,10000,10001,712,842,10,55,0.0,True
5661,6340,10000,10001,712,842,10,55,0.0,True
5662,6340,10000,10001,712,842,10,47,275.07,False
