,Unnamed: 0,Train,Origine,Destination,Heure départ,Heure arrivée,Nombre de voyageurs,Anticipation Achat,Prix des billets,Agent SNCF,ville_origine,ville_destination,distance
5778,5778,5219,10000,10001,1022,1152,3,95,7.785,False,Metz,Strasbourg,519
5779,5779,5219,10000,10001,1022,1152,3,95,7.785,False,Metz,Strasbourg,519
5780,5780,5219,10000,10001,1022,1152,4,67,68.50800000000001,False,Metz,Strasbourg,519
5781,5781,5219,10000,10001,1022,1152,4,67,68.50800000000001,False,Metz,Strasbourg,519
5782,5782,5219,10000,10001,1022,1152,1,5,49.305,False,Metz,Strasbourg,519
5783,5783,5219,10000,10001,1022,1152,1,5,49.305,False,Metz,Strasbourg,519
5784,5784,5219,10000,10001,1022,1152,4,43,118.33200000000002,False,Metz,Strasbourg,519
5785,5785,5219,10000,10001,1022,1152,4,43,118.33200000000002,False,Metz,Strasbourg,519
5786,5786,5219,10000,10001,1022,1152,3,17,129.23100000000002,False,Metz,Strasbourg,519
5787,5787,5219,10000,10001,1022,1152,3,17,129.23100000000002,False,Metz,Strasbourg,519
5788,5788,5219,10000,10001,1022,1152,8,8,381.984,False,Metz,Strasbourg,519
5789,5789,5219,10000,10001,1022,1152,8,8,381.984,False,Metz,Strasbourg,519
5790,5790,5219,10000,10001,1022,1152,7,28,261.576,False,Metz,Strasbourg,519
5791,5791,5219,10000,10001,1022,1152,7,28,261.576,False,Metz,Strasbourg,519
5792,5792,5219,10000,10001,1022,1152,4,69,64.35600000000001,False,Metz,Strasbourg,519
5793,5793,5219,10000,10001,1022,1152,4,69,64.35600000000001,False,Metz,Strasbourg,519
5794,5794,5219,10000,10001,1022,1152,7,39,0.0,True,Metz,Strasbourg,519
5795,5795,5219,10000,10001,1022,1152,7,39,0.0,True,Metz,Strasbourg,519
5796,5796,5219,10000,10001,1022,1152,10,12,456.72,False,Metz,Strasbourg,519
5797,5797,5219,10000,10001,1022,1152,10,12,456.72,False,Metz,Strasbourg,519
5798,5798,5219,10000,10001,1022,1152,6,5,295.83,False,Metz,Strasbourg,519
5799,5799,5219,10000,10001,1022,1152,6,5,295.83,False,Metz,Strasbourg,519
5800,5800,5219,10000,10001,1022,1152,9,89,51.38100000000001,False,Metz,Strasbourg,519
5801,5801,5219,10000,10001,1022,1152,9,89,51.38100000000001,False,Metz,Strasbourg,519
5802,5802,5219,10000,10001,1022,1152,8,92,33.216,False,Metz,Strasbourg,519
5803,5803,5219,10000,10001,1022,1152,8,92,33.216,False,Metz,Strasbourg,519
5804,5804,5219,10000,10001,1022,1152,6,7,289.60200000000003,False,Metz,Strasbourg,519
5805,5805,5219,10000,10001,1022,1152,6,7,289.60200000000003,False,Metz,Strasbourg,519
5806,5806,5219,10000,10001,1022,1152,10,1,513.8100000000001,False,Metz,Strasbourg,519
5807,5807,5219,10000,10001,1022,1152,10,1,513.8100000000001,False,Metz,Strasbourg,519
5808,5808,5219,10000,10001,1022,1152,3,46,0.0,True,Metz,Strasbourg,519
5809,5809,5219,10000,10001,1022,1152,3,46,0.0,True,Metz,Strasbourg,519
5810,5810,5219,10000,10001,1022,1152,6,46,168.156,False,Metz,Strasbourg,519
5811,5811,5219,10000,10001,1022,1152,6,46,168.156,False,Metz,Strasbourg,519
5812,5812,5219,10000,10001,1022,1152,5,35,168.675,False,Metz,Strasbourg,519
5813,5813,5219,10000,10001,1022,1152,5,35,168.675,False,Metz,Strasbourg,519
5814,5814,5219,10000,10001,1022,1152,7,20,290.64000000000004,False,Metz,Strasbourg,519
5815,5815,5219,10000,10001,1022,1152,7,20,290.64000000000004,False,Metz,Strasbourg,519
5816,5816,5219,10000,10001,1022,1152,8,36,265.728,False,Metz,Strasbourg,519
5817,5817,5219,10000,10001,1022,1152,8,36,265.728,False,Metz,Strasbourg,519
5818,5818,5219,10000,10001,1022,1152,8,15,352.92,False,Metz,Strasbourg,519
5819,5819,5219,10000,10001,1022,1152,8,15,352.92,False,Metz,Strasbourg,519
5820,5820,5219,10000,10001,1022,1152,9,25,350.32500000000005,False,Metz,Strasbourg,519
5821,5821,5219,10000,10001,1022,1152,9,25,350.32500000000005,False,Metz,Strasbourg,519
5822,5822,5219,10000,10001,1022,1152,2,19,0.0,True,Metz,Strasbourg,519
5823,5823,5219,10000,10001,1022,1152,2,19,0.0,True,Metz,Strasbourg,519
5824,5824,5219,10000,10001,1022,1152,10,67,171.27000000000004,False,Metz,Strasbourg,519
5825,5825,5219,10000,10001,1022,1152,10,67,171.27000000000004,False,Metz,Strasbourg,519
5826,5826,5219,10000,10001,1022,1152,3,56,68.50800000000001,False,Metz,Strasbourg,519
5827,5827,5219,10000,10001,1022,1152,3,56,68.50800000000001,False,Metz,Strasbourg,519
5828,5828,5219,10000,10001,1022,1152,9,49,238.221,False,Metz,Strasbourg,519
5829,5829,5219,10000,10001,1022,1152,9,49,238.221,False,Metz,Strasbourg,519
5830,5830,5219,10000,10001,1022,1152,7,38,0.0,True,Metz,Strasbourg,519
5831,5831,5219,10000,10001,1022,1152,7,38,0.0,True,Metz,Strasbourg,519
5832,5832,5219,10000,10001,1022,1152,1,88,0.0,True,Metz,Strasbourg,519
5833,5833,5219,10000,10001,1022,1152,1,88,0.0,True,Metz,Strasbourg,519
5834,5834,5219,10000,10001,1022,1152,9,43,0.0,True,Metz,Strasbourg,519
5835,5835,5219,10000,10001,1022,1152,9,43,0.0,True,Metz,Strasbourg,519
5836,5836,5219,10000,10001,1022,1152,6,49,0.0,True,Metz,Strasbourg,519
5837,5837,5219,10000,10001,1022,1152,6,49,0.0,True,Metz,Strasbourg,519
5838,5838,5219,10000,10001,1022,1152,8,17,344.61600000000004,False,Metz,Strasbourg,519
5839,5839,5219,10000,10001,1022,1152,8,17,344.61600000000004,False,Metz,Strasbourg,519
5840,5840,5219,10000,10001,1022,1152,4,27,151.548,False,Metz,Strasbourg,519
5841,5841,5219,10000,10001,1022,1152,4,27,151.548,False,Metz,Strasbourg,519
5842,5842,5219,10000,10001,1022,1152,10,59,212.79,False,Metz,Strasbourg,519
5843,5843,5219,10000,10001,1022,1152,10,59,212.79,False,Metz,Strasbourg,519
5844,5844,5219,10000,10001,1022,1152,5,58,108.99,False,Metz,Strasbourg,519
5845,5845,5219,10000,10001,1022,1152,5,58,108.99,False,Metz,Strasbourg,519
5846,5846,5219,10000,10001,1022,1152,8,85,62.28000000000001,False,Metz,Strasbourg,519
5847,5847,5219,10000,10001,1022,1152,8,85,62.28000000000001,False,Metz,Strasbourg,519
5848,5848,5219,10000,10001,1022,1152,8,61,161.92800000000005,False,Metz,Strasbourg,519
5849,5849,5219,10000,10001,1022,1152,8,61,161.92800000000005,False,Metz,Strasbourg,519
5850,5850,5219,10000,10001,1022,1152,7,60,145.32000000000002,False,Metz,Strasbourg,519
5851,5851,5219,10000,10001,1022,1152,7,60,145.32000000000002,False,Metz,Strasbourg,519
5852,5852,5219,10000,10001,1022,1152,2,98,2.076,False,Metz,Strasbourg,519
5853,5853,5219,10000,10001,1022,1152,2,98,2.076,False,Metz,Strasbourg,519
5854,5854,5219,10000,10001,1022,1152,1,52,24.912,False,Metz,Strasbourg,519
5855,5855,5219,10000,10001,1022,1152,1,52,24.912,False,Metz,Strasbourg,519
5856,5856,5219,10000,10001,1022,1152,10,85,0.0,True,Metz,Strasbourg,519
5857,5857,5219,10000,10001,1022,1152,10,85,0.0,True,Metz,Strasbourg,519
5858,5858,5219,10000,10001,1022,1152,10,91,46.71,False,Metz,Strasbourg,519
5859,5859,5219,10000,10001,1022,1152,10,91,46.71,False,Metz,Strasbourg,519
5860,5860,5219,10000,10001,1022,1152,1,65,18.165,False,Metz,Strasbourg,519
5861,5861,5219,10000,10001,1022,1152,1,65,18.165,False,Metz,Strasbourg,519
5862,5862,5219,10000,10001,1022,1152,6,61,121.44600000000004,False,Metz,Strasbourg,519
5863,5863,5219,10000,10001,1022,1152,6,61,121.44600000000004,False,Metz,Strasbourg,519
5864,5864,5219,10000,10001,1022,1152,8,32,282.336,False,Metz,Strasbourg,519
5865,5865,5219,10000,10001,1022,1152,8,32,282.336,False,Metz,Strasbourg,519
5866,5866,5219,10000,10001,1022,1152,9,44,261.576,False,Metz,Strasbourg,519
5867,5867,5219,10000,10001,1022,1152,9,44,261.576,False,Metz,Strasbourg,519
5868,5868,3048,10000,10001,738,908,5,75,64.875,False,Metz,Strasbourg,519
5869,5869,3048,10000,10001,738,908,5,75,64.875,False,Metz,Strasbourg,519
5870,5870,3048,10000,10001,738,908,9,5,443.745,False,Metz,Strasbourg,519
5871,5871,3048,10000,10001,738,908,9,5,443.745,False,Metz,Strasbourg,519
5872,5872,3048,10000,10001,738,908,2,21,82.00200000000001,False,Metz,Strasbourg,519
5873,5873,3048,10000,10001,738,908,2,21,82.00200000000001,False,Metz,Strasbourg,519
5874,5874,3048,10000,10001,738,908,6,12,0.0,True,Metz,Strasbourg,519
5875,5875,3048,10000,10001,738,908,6,12,0.0,True,Metz,Strasbourg,519
5876,5876,3048,10000,10001,738,908,7,76,87.192,False,Metz,Strasbourg,519
5877,5877,3048,10000,10001,738,908,7,76,87.192,False,Metz,Strasbourg,519
5878,5878,3048,10000,10001,738,908,1,55,0.0,True,Metz,Strasbourg,519
5879,5879,3048,10000,10001,738,908,1,55,0.0,True,Metz,Strasbourg,519
5880,5880,3048,10000,10001,738,908,4,49,105.876,False,Metz,Strasbourg,519
5881,5881,3048,10000,10001,738,908,4,49,105.876,False,Metz,Strasbourg,519
5882,5882,3048,10000,10001,738,908,2,17,0.0,True,Metz,Strasbourg,519
5883,5883,3048,10000,10001,738,908,2,17,0.0,True,Metz,Strasbourg,519
5884,5884,3048,10000,10001,738,908,2,21,0.0,True,Metz,Strasbourg,519
5885,5885,3048,10000,10001,738,908,2,21,0.0,True,Metz,Strasbourg,519
5886,5886,3048,10000,10001,738,908,8,92,33.216,False,Metz,Strasbourg,519
5887,5887,3048,10000,10001,738,908,8,92,33.216,False,Metz,Strasbourg,519
5888,5888,3048,10000,10001,738,908,9,97,0.0,True,Metz,Strasbourg,519
5889,5889,3048,10000,10001,738,908,9,97,0.0,True,Metz,Strasbourg,519
5890,5890,3048,10000,10001,738,908,2,14,89.268,False,Metz,Strasbourg,519
5891,5891,3048,10000,10001,738,908,2,14,89.268,False,Metz,Strasbourg,519
5892,5892,3048,10000,10001,738,908,9,76,112.104,False,Metz,Strasbourg,519
5893,5893,3048,10000,10001,738,908,9,76,112.104,False,Metz,Strasbourg,519
5894,5894,3048,10000,10001,738,908,3,61,60.72300000000001,False,Metz,Strasbourg,519
5895,5895,3048,10000,10001,738,908,3,61,60.72300000000001,False,Metz,Strasbourg,519
5896,5896,3048,10000,10001,738,908,7,82,65.394,False,Metz,Strasbourg,519
5897,5897,3048,10000,10001,738,908,7,82,65.394,False,Metz,Strasbourg,519
5898,5898,3048,10000,10001,738,908,2,61,0.0,True,Metz,Strasbourg,519
5899,5899,3048,10000,10001,738,908,2,61,0.0,True,Metz,Strasbourg,519
5900,5900,3048,10000,10001,738,908,5,37,163.485,False,Metz,Strasbourg,519
5901,5901,3048,10000,10001,738,908,5,37,163.485,False,Metz,Strasbourg,519
5902,5902,3048,10000,10001,738,908,9,100,0.0,True,Metz,Strasbourg,519
5903,5903,3048,10000,10001,738,908,9,100,0.0,True,Metz,Strasbourg,519
5904,5904,3048,10000,10001,738,908,8,7,386.136,False,Metz,Strasbourg,519
5905,5905,3048,10000,10001,738,908,8,7,386.136,False,Metz,Strasbourg,519
5906,5906,3048,10000,10001,738,908,4,62,78.888,False,Metz,Strasbourg,519
5907,5907,3048,10000,10001,738,908,4,62,78.888,False,Metz,Strasbourg,519
5908,5908,3048,10000,10001,738,908,8,11,369.528,False,Metz,Strasbourg,519
5909,5909,3048,10000,10001,738,908,8,11,369.528,False,Metz,Strasbourg,519
5910,5910,3048,10000,10001,738,908,7,96,14.532,False,Metz,Strasbourg,519
5911,5911,3048,10000,10001,738,908,7,96,14.532,False,Metz,Strasbourg,519
5912,5912,3048,10000,10001,738,908,4,42,0.0,True,Metz,Strasbourg,519
5913,5913,3048,10000,10001,738,908,4,42,0.0,True,Metz,Strasbourg,519
5914,5914,3048,10000,10001,738,908,2,36,66.432,False,Metz,Strasbourg,519
5915,5915,3048,10000,10001,738,908,2,36,66.432,False,Metz,Strasbourg,519
5916,5916,3048,10000,10001,738,908,1,1,51.38100000000001,False,Metz,Strasbourg,519
5917,5917,3048,10000,10001,738,908,1,1,51.38100000000001,False,Metz,Strasbourg,519
5918,5918,3048,10000,10001,738,908,5,43,147.91500000000002,False,Metz,Strasbourg,519
5919,5919,3048,10000,10001,738,908,5,43,147.91500000000002,False,Metz,Strasbourg,519
5920,5920,3048,10000,10001,738,908,1,50,25.95,False,Metz,Strasbourg,519
5921,5921,3048,10000,10001,738,908,1,50,25.95,False,Metz,Strasbourg,519
5922,5922,3048,10000,10001,738,908,6,36,199.296,False,Metz,Strasbourg,519
5923,5923,3048,10000,10001,738,908,6,36,199.296,False,Metz,Strasbourg,519
5924,5924,3048,10000,10001,738,908,6,34,205.52400000000003,False,Metz,Strasbourg,519
5925,5925,3048,10000,10001,738,908,6,34,205.52400000000003,False,Metz,Strasbourg,519
5926,5926,3048,10000,10001,738,908,6,92,24.912,False,Metz,Strasbourg,519
5927,5927,3048,10000,10001,738,908,6,92,24.912,False,Metz,Strasbourg,519
5928,5928,3048,10000,10001,738,908,4,100,0.0,False,Metz,Strasbourg,519
5929,5929,3048,10000,10001,738,908,4,100,0.0,False,Metz,Strasbourg,519
5930,5930,3048,10000,10001,738,908,1,25,38.925,False,Metz,Strasbourg,519
5931,5931,3048,10000,10001,738,908,1,25,38.925,False,Metz,Strasbourg,519
5932,5932,3048,10000,10001,738,908,1,5,49.305,False,Metz,Strasbourg,519
5933,5933,3048,10000,10001,738,908,1,5,49.305,False,Metz,Strasbourg,519
5934,5934,3048,10000,10001,738,908,5,18,212.79,False,Metz,Strasbourg,519
5935,5935,3048,10000,10001,738,908,5,18,212.79,False,Metz,Strasbourg,519
5936,5936,3048,10000,10001,738,908,6,88,37.368,False,Metz,Strasbourg,519
5937,5937,3048,10000,10001,738,908,6,88,37.368,False,Metz,Strasbourg,519
5938,5938,3048,10000,10001,738,908,7,8,334.23600000000005,False,Metz,Strasbourg,519
5939,5939,3048,10000,10001,738,908,7,8,334.23600000000005,False,Metz,Strasbourg,519
5940,5940,3048,10000,10001,738,908,2,48,53.976,False,Metz,Strasbourg,519
5941,5941,3048,10000,10001,738,908,2,48,53.976,False,Metz,Strasbourg,519
5942,5942,3048,10000,10001,738,908,8,55,186.84,False,Metz,Strasbourg,519
5943,5943,3048,10000,10001,738,908,8,55,186.84,False,Metz,Strasbourg,519
5944,5944,3048,10000,10001,738,908,1,65,18.165,False,Metz,Strasbourg,519
5945,5945,3048,10000,10001,738,908,1,65,18.165,False,Metz,Strasbourg,519
5946,5946,3048,10000,10001,738,908,4,25,0.0,True,Metz,Strasbourg,519
5947,5947,3048,10000,10001,738,908,4,25,0.0,True,Metz,Strasbourg,519
5948,5948,3048,10000,10001,738,908,10,94,31.14,False,Metz,Strasbourg,519
5949,5949,3048,10000,10001,738,908,10,94,31.14,False,Metz,Strasbourg,519
5950,5950,3048,10000,10001,738,908,9,72,0.0,True,Metz,Strasbourg,519
5951,5951,3048,10000,10001,738,908,9,72,0.0,True,Metz,Strasbourg,519
5952,5952,3048,10000,10001,738,908,1,55,23.355,False,Metz,Strasbourg,519
5953,5953,3048,10000,10001,738,908,1,55,23.355,False,Metz,Strasbourg,519
5954,5954,3048,10000,10001,738,908,10,90,51.900000000000006,False,Metz,Strasbourg,519
5955,5955,3048,10000,10001,738,908,10,90,51.900000000000006,False,Metz,Strasbourg,519
5956,5956,3048,10000,10001,738,908,8,43,0.0,True,Metz,Strasbourg,519
5957,5957,3048,10000,10001,738,908,8,43,0.0,True,Metz,Strasbourg,519
5958,5958,3048,10000,10001,738,908,7,70,108.99,False,Metz,Strasbourg,519
5959,5959,3048,10000,10001,738,908,7,70,108.99,False,Metz,Strasbourg,519
5960,5960,3048,10000,10001,738,908,3,30,108.99,False,Metz,Strasbourg,519
5961,5961,3048,10000,10001,738,908,3,30,108.99,False,Metz,Strasbourg,519
5962,5962,3048,10000,10001,738,908,4,68,0.0,True,Metz,Strasbourg,519
5963,5963,3048,10000,10001,738,908,4,68,0.0,True,Metz,Strasbourg,519
5964,5964,3048,10000,10001,738,908,2,25,77.85000000000001,False,Metz,Strasbourg,519
5965,5965,3048,10000,10001,738,908,2,25,77.85000000000001,False,Metz,Strasbourg,519
5966,5966,3048,10000,10001,738,908,2,49,52.938,False,Metz,Strasbourg,519
5967,5967,3048,10000,10001,738,908,2,49,52.938,False,Metz,Strasbourg,519
5968,5968,4889,10000,10001,1425,1555,6,62,118.332,False,Metz,Strasbourg,519
5969,5969,4889,10000,10001,1425,1555,6,62,118.332,False,Metz,Strasbourg,519
5970,5970,6847,10000,10001,1501,1631,2,48,53.976,False,Metz,Strasbourg,519
5971,5971,6847,10000,10001,1501,1631,2,48,53.976,False,Metz,Strasbourg,519
5972,5972,6847,10000,10001,1501,1631,1,3,50.343,False,Metz,Strasbourg,519
5973,5973,6847,10000,10001,1501,1631,1,3,50.343,False,Metz,Strasbourg,519
5974,5974,6847,10000,10001,1501,1631,9,38,289.60200000000003,False,Metz,Strasbourg,519
5975,5975,6847,10000,10001,1501,1631,9,38,289.60200000000003,False,Metz,Strasbourg,519
5976,5976,6847,10000,10001,1501,1631,8,53,195.144,False,Metz,Strasbourg,519
5977,5977,6847,10000,10001,1501,1631,8,53,195.144,False,Metz,Strasbourg,519
5978,5978,6847,10000,10001,1501,1631,8,77,95.496,False,Metz,Strasbourg,519
5979,5979,6847,10000,10001,1501,1631,8,77,95.496,False,Metz,Strasbourg,519
5980,5980,6847,10000,10001,1501,1631,9,88,0.0,True,Metz,Strasbourg,519
5981,5981,6847,10000,10001,1501,1631,9,88,0.0,True,Metz,Strasbourg,519
5982,5982,6847,10000,10001,1501,1631,6,74,80.964,False,Metz,Strasbourg,519
5983,5983,6847,10000,10001,1501,1631,6,74,80.964,False,Metz,Strasbourg,519
5984,5984,6847,10000,10001,1501,1631,8,52,199.296,False,Metz,Strasbourg,519
5985,5985,6847,10000,10001,1501,1631,8,52,199.296,False,Metz,Strasbourg,519
5986,5986,6847,10000,10001,1501,1631,3,35,101.205,False,Metz,Strasbourg,519
5987,5987,6847,10000,10001,1501,1631,3,35,101.205,False,Metz,Strasbourg,519
5988,5988,6847,10000,10001,1501,1631,10,29,368.49,False,Metz,Strasbourg,519
5989,5989,6847,10000,10001,1501,1631,10,29,368.49,False,Metz,Strasbourg,519
5990,5990,6847,10000,10001,1501,1631,6,68,99.648,False,Metz,Strasbourg,519
5991,5991,6847,10000,10001,1501,1631,6,68,99.648,False,Metz,Strasbourg,519
5992,5992,6847,10000,10001,1501,1631,4,35,134.94,False,Metz,Strasbourg,519
5993,5993,6847,10000,10001,1501,1631,4,35,134.94,False,Metz,Strasbourg,519
5994,5994,6847,10000,10001,1501,1631,8,65,145.32,False,Metz,Strasbourg,519
5995,5995,6847,10000,10001,1501,1631,8,65,145.32,False,Metz,Strasbourg,519
5996,5996,6847,10000,10001,1501,1631,10,12,456.72,False,Metz,Strasbourg,519
5997,5997,6847,10000,10001,1501,1631,10,12,456.72,False,Metz,Strasbourg,519
5998,5998,6847,10000,10001,1501,1631,5,66,0.0,True,Metz,Strasbourg,519
5999,5999,6847,10000,10001,1501,1631,5,66,0.0,True,Metz,Strasbourg,519
6000,6000,6847,10000,10001,1501,1631,2,27,0.0,True,Metz,Strasbourg,519
6001,6001,6847,10000,10001,1501,1631,2,27,0.0,True,Metz,Strasbourg,519
6002,6002,6847,10000,10001,1501,1631,8,15,352.92,False,Metz,Strasbourg,519
6003,6003,6847,10000,10001,1501,1631,8,15,352.92,False,Metz,Strasbourg,519
6004,6004,6847,10000,10001,1501,1631,7,24,276.108,False,Metz,Strasbourg,519
6005,6005,6847,10000,10001,1501,1631,7,24,276.108,False,Metz,Strasbourg,519
6006,6006,6847,10000,10001,1501,1631,10,95,25.950000000000003,False,Metz,Strasbourg,519
6007,6007,6847,10000,10001,1501,1631,10,95,25.950000000000003,False,Metz,Strasbourg,519
6008,6008,6847,10000,10001,1501,1631,5,10,233.55,False,Metz,Strasbourg,519
6009,6009,6847,10000,10001,1501,1631,5,10,233.55,False,Metz,Strasbourg,519
6010,6010,6847,10000,10001,1501,1631,3,67,51.38100000000001,False,Metz,Strasbourg,519
6011,6011,6847,10000,10001,1501,1631,3,67,51.38100000000001,False,Metz,Strasbourg,519
6012,6012,6847,10000,10001,1501,1631,1,73,14.013000000000002,False,Metz,Strasbourg,519
6013,6013,6847,10000,10001,1501,1631,1,73,14.013000000000002,False,Metz,Strasbourg,519
6014,6014,6847,10000,10001,1501,1631,6,97,9.342,False,Metz,Strasbourg,519
6015,6015,6847,10000,10001,1501,1631,6,97,9.342,False,Metz,Strasbourg,519
6016,6016,6847,10000,10001,1501,1631,9,4,0.0,True,Metz,Strasbourg,519
6017,6017,6847,10000,10001,1501,1631,9,4,0.0,True,Metz,Strasbourg,519
6018,6018,6847,10000,10001,1501,1631,9,3,453.0870000000001,False,Metz,Strasbourg,519
6019,6019,6847,10000,10001,1501,1631,9,3,453.0870000000001,False,Metz,Strasbourg,519
6020,6020,6847,10000,10001,1501,1631,1,83,0.0,True,Metz,Strasbourg,519
6021,6021,6847,10000,10001,1501,1631,1,83,0.0,True,Metz,Strasbourg,519
6022,6022,6847,10000,10001,1501,1631,7,82,65.394,False,Metz,Strasbourg,519
6023,6023,6847,10000,10001,1501,1631,7,82,65.394,False,Metz,Strasbourg,519
6024,6024,6847,10000,10001,1501,1631,10,62,197.22000000000003,False,Metz,Strasbourg,519
6025,6025,6847,10000,10001,1501,1631,10,62,197.22000000000003,False,Metz,Strasbourg,519
6026,6026,6847,10000,10001,1501,1631,10,20,0.0,True,Metz,Strasbourg,519
6027,6027,6847,10000,10001,1501,1631,10,20,0.0,True,Metz,Strasbourg,519
6028,6028,6847,10000,10001,1501,1631,6,11,277.146,False,Metz,Strasbourg,519
6029,6029,6847,10000,10001,1501,1631,6,11,277.146,False,Metz,Strasbourg,519
6030,6030,6847,10000,10001,1501,1631,4,84,33.216,False,Metz,Strasbourg,519
6031,6031,6847,10000,10001,1501,1631,4,84,33.216,False,Metz,Strasbourg,519
6032,6032,6847,10000,10001,1501,1631,2,62,39.444,False,Metz,Strasbourg,519
6033,6033,6847,10000,10001,1501,1631,2,62,39.444,False,Metz,Strasbourg,519
6034,6034,6847,10000,10001,1501,1631,9,3,453.0870000000001,False,Metz,Strasbourg,519
6035,6035,6847,10000,10001,1501,1631,9,3,453.0870000000001,False,Metz,Strasbourg,519
6036,6036,6847,10000,10001,1501,1631,6,55,140.13,False,Metz,Strasbourg,519
6037,6037,6847,10000,10001,1501,1631,6,55,140.13,False,Metz,Strasbourg,519
6038,6038,6847,10000,10001,1501,1631,8,7,0.0,True,Metz,Strasbourg,519
6039,6039,6847,10000,10001,1501,1631,8,7,0.0,True,Metz,Strasbourg,519
6040,6040,6847,10000,10001,1501,1631,3,12,0.0,True,Metz,Strasbourg,519
6041,6041,6847,10000,10001,1501,1631,3,12,0.0,True,Metz,Strasbourg,519
6042,6042,6847,10000,10001,1501,1631,3,51,76.293,False,Metz,Strasbourg,519
6043,6043,6847,10000,10001,1501,1631,3,51,76.293,False,Metz,Strasbourg,519
6044,6044,6847,10000,10001,1501,1631,4,52,99.648,False,Metz,Strasbourg,519
6045,6045,6847,10000,10001,1501,1631,4,52,99.648,False,Metz,Strasbourg,519
6046,6046,6847,10000,10001,1501,1631,10,26,384.06,False,Metz,Strasbourg,519
6047,6047,6847,10000,10001,1501,1631,10,26,384.06,False,Metz,Strasbourg,519
6048,6048,6847,10000,10001,1501,1631,4,60,83.04,False,Metz,Strasbourg,519
6049,6049,6847,10000,10001,1501,1631,4,60,83.04,False,Metz,Strasbourg,519
6050,6050,6847,10000,10001,1501,1631,6,17,258.46200000000005,False,Metz,Strasbourg,519
6051,6051,6847,10000,10001,1501,1631,6,17,258.46200000000005,False,Metz,Strasbourg,519
6052,6052,6847,10000,10001,1501,1631,6,77,71.62200000000001,False,Metz,Strasbourg,519
6053,6053,6847,10000,10001,1501,1631,6,77,71.62200000000001,False,Metz,Strasbourg,519
6054,6054,6847,10000,10001,1501,1631,3,10,140.13,False,Metz,Strasbourg,519
6055,6055,6847,10000,10001,1501,1631,3,10,140.13,False,Metz,Strasbourg,519
6056,6056,6847,10000,10001,1501,1631,6,77,71.62200000000001,False,Metz,Strasbourg,519
6057,6057,6847,10000,10001,1501,1631,6,77,71.62200000000001,False,Metz,Strasbourg,519
6058,6058,6060,10000,10001,1004,1134,1,82,9.342,False,Metz,Strasbourg,519
6059,6059,6060,10000,10001,1004,1134,1,82,9.342,False,Metz,Strasbourg,519
6060,6060,6060,10000,10001,1004,1134,8,26,307.248,False,Metz,Strasbourg,519
6061,6061,6060,10000,10001,1004,1134,8,26,307.248,False,Metz,Strasbourg,519
6062,6062,6060,10000,10001,1004,1134,2,41,61.242,False,Metz,Strasbourg,519
6063,6063,6060,10000,10001,1004,1134,2,41,61.242,False,Metz,Strasbourg,519
6064,6064,6060,10000,10001,1004,1134,4,100,0.0,False,Metz,Strasbourg,519
6065,6065,6060,10000,10001,1004,1134,4,100,0.0,False,Metz,Strasbourg,519
6066,6066,6060,10000,10001,1004,1134,4,12,182.688,False,Metz,Strasbourg,519
6067,6067,6060,10000,10001,1004,1134,4,12,182.688,False,Metz,Strasbourg,519
6068,6068,6060,10000,10001,1004,1134,5,33,173.865,False,Metz,Strasbourg,519
6069,6069,6060,10000,10001,1004,1134,5,33,173.865,False,Metz,Strasbourg,519
6070,6070,6060,10000,10001,1004,1134,2,41,61.242,False,Metz,Strasbourg,519
6071,6071,6060,10000,10001,1004,1134,2,41,61.242,False,Metz,Strasbourg,519
6072,6072,6060,10000,10001,1004,1134,2,64,37.368,False,Metz,Strasbourg,519
6073,6073,6060,10000,10001,1004,1134,2,64,37.368,False,Metz,Strasbourg,519
6074,6074,6060,10000,10001,1004,1134,3,45,85.63500000000002,False,Metz,Strasbourg,519
6075,6075,6060,10000,10001,1004,1134,3,45,85.63500000000002,False,Metz,Strasbourg,519
6076,6076,6060,10000,10001,1004,1134,1,59,21.279000000000003,False,Metz,Strasbourg,519
6077,6077,6060,10000,10001,1004,1134,1,59,21.279000000000003,False,Metz,Strasbourg,519
6078,6078,6060,10000,10001,1004,1134,4,64,74.736,False,Metz,Strasbourg,519
6079,6079,6060,10000,10001,1004,1134,4,64,74.736,False,Metz,Strasbourg,519
6080,6080,6060,10000,10001,1004,1134,9,27,0.0,True,Metz,Strasbourg,519
6081,6081,6060,10000,10001,1004,1134,9,27,0.0,True,Metz,Strasbourg,519
6082,6082,6060,10000,10001,1004,1134,1,53,24.393,False,Metz,Strasbourg,519
6083,6083,6060,10000,10001,1004,1134,1,53,24.393,False,Metz,Strasbourg,519
6084,6084,7484,10000,10001,1845,2015,5,57,0.0,True,Metz,Strasbourg,519
6085,6085,7484,10000,10001,1845,2015,5,57,0.0,True,Metz,Strasbourg,519
6086,6086,7484,10000,10001,1845,2015,10,17,0.0,True,Metz,Strasbourg,519
6087,6087,7484,10000,10001,1845,2015,10,17,0.0,True,Metz,Strasbourg,519
6088,6088,7484,10000,10001,1845,2015,7,22,283.374,False,Metz,Strasbourg,519
6089,6089,7484,10000,10001,1845,2015,7,22,283.374,False,Metz,Strasbourg,519
6090,6090,7484,10000,10001,1845,2015,6,65,0.0,True,Metz,Strasbourg,519
6091,6091,7484,10000,10001,1845,2015,6,65,0.0,True,Metz,Strasbourg,519
